"cups_code","cups_name","cups_description","cups_sex","cups_years_start","cups_years_end","cups_iss","cups_soat","cups_particular","cups_other","cups_file","cups_state","cups_ot_type"
"512102","COLECISTECTOMIA POR MINILAPAROTOMIA SUBXIFOIDEA",,,,,"0","0","0","0",,,"0"
"512103","COLECISTECTOMIA CON EXPLORACION DE VIAS BILIARES POR COLEDOCOTOMIA",,,,,"0","0","0","0",,,"0"
"512104","COLECISTECTOMIA POR LAPARASCOPIA",,,,,"0","0","0","0",,,"0"
"512200","FULGURACION DE LESIONES POR COLANGIOPANCREATOGRAFIA ENDOSCOPICA RETROGRADA SOD",,,,,"0","0","0","0",,,"0"
"512300","LITROTIPSIA MECANICA BILIAR POR COLANGIOPANCREATOGRAFIA RETROGRADA ENDOSCOPICA SOD",,,,,"0","0","0","0",,,"0"
"512500","RESECCION DE QUISTES DEL COLEDOCO SOD",,,,,"0","0","0","0",,,"0"
"512501","RESECCION DE QUISTES DEL COLEDOCO CON DERIVACION BILIODI-GESTIVA Y VALVULA ANTIRREFLUJO",,,,,"0","0","0","0",,,"0"
"512600","RESECCION DE TUMOR MALIGNO DE VIAS BILIARES BILIOENTERICAS PROXIMALES SOD",,,,,"0","0","0","0",,,"0"
"513000","ANASTOMOSIS DE VESICULA BILIAR O VIA BILIAR CON PANCREA-TOGRAFIA RETROGRADA ENDOSCOPICA (ERP) SOD",,,,,"0","0","0","0",,,"0"
"513100","ANASTOMOSIS DE VESICULA BILIAR A CONDUCTOS HEPATICOS SOD",,,,,"0","0","0","0",,,"0"
"513200","ANASTOMOSIS DE VESICULA BILIAR A INTESTINO SOD",,,,,"0","0","0","0",,,"0"
"513300","ANASTOMOSIS DE VESICULA BILIAR A PANCREAS SOD",,,,,"0","0","0","0",,,"0"
"513400","ANASTOMOSIS DE VESICULA BILIAR A ESTOMAGO SOD",,,,,"0","0","0","0",,,"0"
"513600","COLEDOCODUODENOSTOMIA SOD",,,,,"0","0","0","0",,,"0"
"513700","ANASTOMOSIS DE CONDUCTO HEPATICO A TUBO DIGESTIVO SOD",,,,,"0","0","0","0",,,"0"
"5141","CONSTRUCCION DE FISTULA ARTERIOVENOSA",,,,,"0","0","0","0","AP",,"0"
"514100","EXPLORACION DEL CONDUCTO BILIAR PRINCIPAL PARA EXTRACCION DE CUERPO EXTRA?O SOD",,,,,"0","0","0","0",,,"0"
"514201","EXPLORACION POR ATRESIA CONGENITA DE VIAS BILIARES",,,,,"0","0","0","0",,,"0"
"514300","RE EXPLORACION DE VIAS BILIARES SOD",,,,,"0","0","0","0",,,"0"
"514400","INSERCION DE TUBO COLEDOCOHEPATICO PARA DESCOMPRESION SOD",,,,,"0","0","0","0",,,"0"
"514500","EXPLORACION DE VIA HEPATO BILIAR COMUN SOD",,,,,"0","0","0","0",,,"0"
"514510","EXPLORACION DE VIAS BILIARES POR LAPAROSCOPIA",,,,,"0","0","0","0",,,"0"
"516200","ESCISION DE LA AMPOLLA HEPATOPANCREATICA [DE VATER] (AMPULECTOMIA), CON REIMPLANTACION DE COLEDOCO SOD",,,,,"0","0","0","0",,,"0"
"516400","ESCISION ENDOSCOPICA DE LESION EN LAS VIAS BILIARES SOD",,,,,"0","0","0","0",,,"0"
"517100","SUTURA SIMPLE DE COLEDOCO SOD",,,,,"0","0","0","0",,,"0"
"517200","COLEDOCOPLASTIA SOD",,,,,"0","0","0","0",,,"0"
"517300","RECONSTRUCCION DE VIAS BILIARES SOD",,,,,"0","0","0","0",,,"0"
"518100","DILATACION DEL ESFINTER DE ODDI SOD",,,,,"0","0","0","0",,,"0"
"518300","ESFINTEROPLASTIA SOD",,,,,"0","0","0","0",,,"0"
"518400","DILATACION ENDOSCOPICA DE AMPOLLA Y CONDUCTO BILIAR SOD",,,,,"0","0","0","0",,,"0"
"518500","ESFINTERECTOMIA Y PAPILOTOMIA ENDOSCOPICA SOD",,,,,"0","0","0","0",,,"0"
"518600","INSERCION ENDOSCOPICA DE TUBO DE DRENAJE NASOBILIAR SOD",,,,,"0","0","0","0",,,"0"
"518700","INSERCION ENDOSCOPICA DE TUBO TUTOR (PROTESIS, STENT) EN CONDUCTO BILIAR SOD",,,,,"0","0","0","0",,,"0"
"518800","EXTRACCION ENDOSCOPICA DE CALCULOS DEL TRACTO BILIAR SOD",,,,,"0","0","0","0",,,"0"
"518801","EXTRACCION ENDOSCOPICA DE CALCULOS DE LAS VIAS BILIARES CON ESFINTEROTOMIA",,,,,"0","0","0","0",,,"0"
"519100","REPARACION DE LESION DE VESICULA BILIAR SOD",,,,,"0","0","0","0",,,"0"
"519200","CIERRE DE COLECISTOSTOMIA SOD",,,,,"0","0","0","0",,,"0"
"519400","REVISION DE ANASTOMOSIS DE LAS VIAS BILIARES SOD",,,,,"0","0","0","0",,,"0"
"519500","EXTRACCION DE DISPOSITIVO PROTESICO DE VIA BILIAR SOD",,,,,"0","0","0","0",,,"0"
"519600","EXTRACCION PERCUTANEA DE CALCULOS EN COLEDOCO SOD",,,,,"0","0","0","0",,,"0"
"520100","DRENAJE DE COLECCION DE PANCREAS SOD",,,,,"0","0","0","0",,,"0"
"520200","MARSUPIALIZACION DE QUISTE DEL PANCREAS SOD",,,,,"0","0","0","0",,,"0"
"52100","GANGLIONECTOMIA SOD",,,,,"0","0","0","0",,,"0"
"52101","GANGLIONECTOMIA ESFENOPALATINA",,,,,"0","0","0","0",,,"0"
"521100","BIOPSIA POR ASPIRACION [AGUJA] CERRADA DE PANCREAS SOD",,,,,"0","0","0","0",,,"0"
"521200","BIOPSIA ABIERTA DE PANCREAS SOD",,,,,"0","0","0","0",,,"0"
"521300","PANCREATOGRAFIA RETROGRADA ENDOSCOPICA (ERP) SOD",,,,,"0","0","0","0",,,"0"
"521400","BIOPSIA CERRADA [ENDOSCOPICA] DE DUCTO PANCREATICO SOD",,,,,"0","0","0","0",,,"0"
"52200","SIMPATECTOMIA CERVICAL SOD",,,,,"0","0","0","0",,,"0"
"522200","RESECCION DE LESION O TEJIDO DE PANCREAS SOD",,,,,"0","0","0","0",,,"0"
"52300","SIMPATECTOMIA LUMBAR SOD",,,,,"0","0","0","0",,,"0"
"523100","EXTRACCION DE CUERPO EXTRA?O DE PANCREAS SOD",,,,,"0","0","0","0",,,"0"
"52401","SIMPATECTOMIA PRESACRA POR LAPAROTOMIA",,,,,"0","0","0","0",,,"0"
"52402","SIMPATECTOMIA PRESACRA POR LAPAROSCOPIA ",,,,,"0","0","0","0",,,"0"
"524200","DRENAJE PERCUTANEO DE SEUDOQUISTE PANCREATICO SOD",,,,,"0","0","0","0",,,"0"
"524400","DRENAJE INTERNO DE QUISTE PANCREATICO POR CISTOGASTROSTOMIA ABIERTA SOD",,,,,"0","0","0","0",,,"0"
"52500","SIMPATECTOMIA PERIARTERIAL SOD",,,,,"0","0","0","0",,,"0"
"525100","PANCREATECTOMIA PROXIMAL SOD",,,,,"0","0","0","0",,,"0"
"525200","PANCREATECTOMIA DISTAL SOD",,,,,"0","0","0","0",,,"0"
"525201","PANCREATECTOMIA DISTAL CON ESPLENECTOMIA",,,,,"0","0","0","0",,,"0"
"525300","PANCREATECTOMIA SUBTOTAL [OPERACION DE CHILD] SOD",,,,,"0","0","0","0",,,"0"
"52600","SIMPATECTOMIA Y GANGLIECTOMIA SOD",,,,,"0","0","0","0",,,"0"
"52601","RESECCION DE TUMOR EN NERVIO O GANGLIO SIMPATICO NCOC",,,,,"0","0","0","0",,,"0"
"52602","RESECCION DE TUMOR EN NERVIO O GANGLIO SIMPATICO CERVICAL",,,,,"0","0","0","0",,,"0"
"52604","TIMPANOSIMPATECTOMIA [NEURECTOMIA DEL JACOBSON]",,,,,"0","0","0","0",,,"0"
"526100","PANCREATECTOMIA TOTAL POR NECIDIOBLASTOSIS SOD",,,,,"0","0","0","0",,,"0"
"527100","PANCREATICODUODENECTOMIA TOTAL SOD",,,,,"0","0","0","0",,,"0"
"527200","PANCREATICODUODENECTOMIA PROXIMAL [WHIPPLE] SOD",,,,,"0","0","0","0",,,"0"
"529300","INSERCION ENDOSCOPICA DE TUBO TUTOR (PROTESIS, STENT) EN EL CONDUCTO PANCREATICO SOD",,,,,"0","0","0","0",,,"0"
"529400","EXTRACCION ENDOSCOPICA DE CALCULOS DEL CONDUCTO PAN-CREATICO SOD",,,,,"0","0","0","0",,,"0"
"529501","FISTULECTOMIA DE PANCREAS",,,,,"0","0","0","0",,,"0"
"529502","SUTURA SIMPLE DE PANCREAS",,,,,"0","0","0","0",,,"0"
"529601","ANASTOMOSIS DEL PANCREAS, VIA PERCUTANEA ",,,,,"0","0","0","0",,,"0"
"529602","ANASTOMOSIS DEL PANCREAS POR LAPAROTOMIA",,,,,"0","0","0","0",,,"0"
"529604","PANCREATO-YEYUNOSTOMIA TERMINO LATERAL [OPERACION DE PUESTOW]",,,,,"0","0","0","0",,,"0"
"529800","DILATACION ENDOSCOPICA DE DUCTO PANCREATICO SOD",,,,,"0","0","0","0",,,"0"
"530100","HERNIORRAFIA INGUINAL DIRECTA SOD",,,,,"0","0","0","0",,,"0"
"530200","HERNIORRAFIA INGUINAL INDIRECTA SOD",,,,,"0","0","0","0",,,"0"
"530300","HERNIORRAFIA INGUINAL ENCARCELADA SOD",,,,,"0","0","0","0",,,"0"
"530400","HERNIORRAFIA INGUINAL REPRODUCIDA SOD",,,,,"0","0","0","0",,,"0"
"530500","HERNIORRAFIA INGUINAL CON INJERTO O PROTESIS SOD [HERNIOPLASTIA CON MALLA DE POLIPROPILENO NO RECUBIERTA]",,,,,"0","0","0","0",,,"0"
"530901","HERNIORRAFIA INGUINAL POR LAPAROSCOPIA",,,,,"0","0","0","0",,,"0"
"53100","INYECCION DE ANESTESICO EN NERVIO SIMPATICO SOD",,,,,"0","0","0","0",,,"0"
"53101","BLOQUEO DE NERVIO SIMPATICO UNICO",,,,,"0","0","0","0",,,"0"
"53102","BLOQUEO DE PLEJO BRAQUIAL",,,,,"0","0","0","0",,,"0"
"53103","BLOQUEO DE PLEJO LUMBOSACRO",,,,,"0","0","0","0",,,"0"
"53104","BLOQUEO DE SENO CAROTIDEO",,,,,"0","0","0","0",,,"0"
"53105","BLOQUEO DE UNION MIONEURAL",,,,,"0","0","0","0",,,"0"
"53106","BLOQUEO PARACERVICAL BILATERAL",,,,,"0","0","0","0",,,"0"
"53107","BLOQUEO DE NERVIO FRENICO",,,,,"0","0","0","0",,,"0"
"53108","BLOQUEO DE PLEJO CELIACO",,,,,"0","0","0","0",,,"0"
"53109","BLOQUEO DE NERVIOS PUDENDOS",,,,,"0","0","0","0",,,"0"
"53110","BLOQUEO DE NERVIO VAGO",,,,,"0","0","0","0",,,"0"
"531100","REPARACION BILATERAL DE HERNIA INGUINAL DIRECTA SOD",,,,,"0","0","0","0",,,"0"
"53111","BLOQUEO DEL NERVIO HIPOGASTRICO SUPERIOR",,,,,"0","0","0","0",,,"0"
"53112","BLOQUEO DE NERVIO ESPLACNICO",,,,,"0","0","0","0",,,"0"
"53113","BLOQUEO REGIONAL CONTINUO",,,,,"0","0","0","0",,,"0"
"53114","BLOQUEO SIMPATICO REGIONAL (CERVICAL, TORACICO O LUMBAR)",,,,,"0","0","0","0",,,"0"
"53115","BLOQUEO DEL SIMPATICO PRESACRO (GANGLIO IMPAR DE WALTER)",,,,,"0","0","0","0",,,"0"
"531200","REPARACION BILATERAL DE HERNIA INGUINAL INDIRECTA SOD",,,,,"0","0","0","0",,,"0"
"53121","INYECCION DE GANGLIO SIMPATICO CILIAL",,,,,"0","0","0","0",,,"0"
"531300","REPARACION BILATERAL DE HERNIA INGUINAL CON UNA PROTESIS SOD [HERNIOPLASTIA CON MALLA DE POLIPROPILENO NO RECUBIERTA]",,,,,"0","0","0","0",,,"0"
"531400","REPARACION BILATERAL DE HERNIA INGUINAL CON DOS PROTESIS SOD [HERNIOPLASTIA CON MALLA DE POLIPROPILENO NO RECUBIERTA]",,,,,"0","0","0","0",,,"0"
"53200","NEUROLISIS DE NERVIO SIMPATICO UNICO SOD",,,,,"0","0","0","0",,,"0"
"53201","NEUROLISIS DE PLEJO BRAQUIAL",,,,,"0","0","0","0",,,"0"
"53202","NEUROLISIS DE PLEJO LUMBAR",,,,,"0","0","0","0",,,"0"
"53203","NEUROLISIS DE PLEJO CERVICAL (SUPERFICIAL O PROFUNDO)",,,,,"0","0","0","0",,,"0"
"53204","NEUROLISIS DE PLEJO TORACICO",,,,,"0","0","0","0",,,"0"
"53205","NEUROLISIS DE PLEJO CELIACO",,,,,"0","0","0","0",,,"0"
"53206","NEUROLISIS DE PLEJO HIPOGASTRICO",,,,,"0","0","0","0",,,"0"
"532100","HERNIORRAFIA FEMORAL O CRURAL ENCARCELADA SOD",,,,,"0","0","0","0",,,"0"
"532200","HERNIORRAFIA FEMORAL O CRURAL POR DESLIZAMIENTO SOD",,,,,"0","0","0","0",,,"0"
"53300","GANGLIOLISIS SOD",,,,,"0","0","0","0",,,"0"
"533000","HERNIORRAFIA BILATERAL FEMORAL O CRURAL REPRODUCIDA SOD",,,,,"0","0","0","0",,,"0"
"53301","GANGLIOLISIS EN GANGLIOS SIMPATICOS, POR RADIOFRECUENCIA O FENOLIZACION",,,,,"0","0","0","0",,,"0"
"53304","GANGLIOLISIS EN GANGLIO DEL V PAR (GASSER) POR RADIOFRE-CUENCIA O FENOLIZACION",,,,,"0","0","0","0",,,"0"
"533100","REPARACION BILATERAL DE HERNIA CRURAL CON INJERTO O PROTESIS SOD [HERNIOPLASTIA CON MALLA DE POLIPROPILENO NO RECUBIERTA]",,,,,"0","0","0","0",,,"0"
"534000","HERNIORRAFIA UMBILICAL SOD",,,,,"0","0","0","0",,,"0"
"534100","HERNIORRAFIA UMBILICAL REPRODUCIDA SOD",,,,,"0","0","0","0",,,"0"
"534200","HERNIORRAFIA UMBILICAL CON PROTESIS SOD [HERNIOPLASTIA CON MALLA DE POLIPROPILENO NO RECUBIERTA]",,,,,"0","0","0","0",,,"0"
"535100","REPARACION DE HERNIA INCISIONAL (EVENTRACION) SOD",,,,,"0","0","0","0",,,"0"
"535200","HERNIORRAFIA EPIGASTRICA SOD",,,,,"0","0","0","0",,,"0"
"535202","HERNIORRAFIA EPIGASTRICA REPRODUCIDA",,,,,"0","0","0","0",,,"0"
"535203","HERNIORRAFIA EPIGASTRICA CON PROTESIS [HERNIOPLASTIA CON MALLA DE POLIPROPILENO NO RECUBIERTA]",,,,,"0","0","0","0",,,"0"
"536000","HERNIORRAFIA LUMBAR SOD",,,,,"0","0","0","0",,,"0"
"536100","HERNIORRAFIA OBTURADORA SOD",,,,,"0","0","0","0",,,"0"
"536200","HERNIORRAFIA ISQUIATICA SOD",,,,,"0","0","0","0",,,"0"
"536300","HERNIORRAFIA ISQUIORRECTAL SOD",,,,,"0","0","0","0",,,"0"
"537000","REPARACION DE HERNIA DIAFRAGMATICA VIA ABDOMINAL SOD",,,,,"0","0","0","0",,,"0"
"537100","REPARACION DE HERNIA DIAFRAGMATICA VIA TORACICA SOD",,,,,"0","0","0","0",,,"0"
"537200","REPARACION DE HERNIA DIAFRAGMATICA VIA TORACOABDOMINAL SOD",,,,,"0","0","0","0",,,"0"
"540000","DRENAJE DE COLECCION EN PARED ABDOMINAL SOD",,,,,"0","0","0","0",,,"0"
"540001","DRENAJE DE COLECCION EXTRAPERITONEAL",,,,,"0","0","0","0",,,"0"
"540002","DRENAJE DE COLECCION RETROPERITONEAL",,,,,"0","0","0","0",,,"0"
"541000","LAPAROTOMIA DE PRECISION SOD",,,,,"0","0","0","0",,,"0"
"54101","NEURORRAFIA DE TRONCO DE PLEJO BRAQUIAL",,,,,"0","0","0","0",,,"0"
"54102","NEURORRAFIA DE TRONCO DE PLEJO BRAQUIAL, CON INJERTO DE TRONCOS",,,,,"0","0","0","0",,,"0"
"541200","LAPAROTOMIA EXPLORATORIA SOD",,,,,"0","0","0","0",,,"0"
"541301","DRENAJE DE COLECCION INTRAPERITONEAL (EPIPLOICO, OMENTAL, PERIESPLENICO, PERIGASTRICO, SUBHEPATICO, SUBFRENICO, DE LA FOSA ILIACA O PLASTRON APENDICULAR) POR LAPAROTOMIA",,,,,"0","0","0","0",,,"0"
"541302","DRENAJE DE COLECCION INTRAPERITONEAL (EPIPLOICO, OMENTAL, PERIESPLENICO, PERIGASTRICO, SUBHEPATICO, SUBFRENICO, DE LA FOSA ILIACA O PLASTRON APENDICULAR) POR LAPAROSCOPIA",,,,,"0","0","0","0",,,"0"
"541400","LAVADO PERITONEAL TERAPEUTICO SOD",,,,,"0","0","0","0",,,"0"
"541501","EXPLORACION DE ESPACIO RETROPERITONEAL",,,,,"0","0","0","0",,,"0"
"541502","RESECCION DE TUMOR RETROPERITONEAL CON VACIAMIENTO GANGLIONAR",,,,,"0","0","0","0",,,"0"
"541503","RESECCION DE TUMOR RETROPERITONEAL CON DISECCION DE ESTRUCTURAS VASCULARES U ORGANOS RETROPERITONEALES",,,,,"0","0","0","0",,,"0"
"541600","RESECCION DE LESION BENIGNA O MALIGNA EN EPIPLON O EN MESENTERIO SOD",,,,,"0","0","0","0",,,"0"
"541801","MARSUPIALIZACION ABDOMINAL POR PANCREATITIS",,,,,"0","0","0","0",,,"0"
"54200","RECONSTRUCCION DE PLEJO SOD",,,,,"0","0","0","0",,,"0"
"54201","RECONSTRUCCION DE PLEJO, POR NEURORRAFIA",,,,,"0","0","0","0",,,"0"
"54202","RECONSTRUCCION DE PLEJO, POR INJERTO DE NERVIO",,,,,"0","0","0","0",,,"0"
"54203","RECONSTRUCCION DE PLEJO, POR NEUROTIZACION",,,,,"0","0","0","0",,,"0"
"542100","LAPAROSCOPIA DIAGNOSTICA SOD",,,,,"0","0","0","0",,,"0"
"542200","BIOPSIA ABIERTA DE PARED ABDOMINAL U OMBLIGO SOD",,,,,"0","0","0","0",,,"0"
"542301","BIOPSIA ABIERTA DE PERITONEO (MESENTERIO Y OMENTO)",,,,,"0","0","0","0",,,"0"
"542400","BIOPSIA CERRADA [PERCUTANEA] [CON AGUJA] DE MASA INTRAABDO-MINAL SOD",,,,,"0","0","0","0",,,"0"
"542500","LAVADO PERITONEAL DIAGNOSTICO SOD",,,,,"0","0","0","0",,,"0"
"542700","PARACENTESIS ABDOMINAL DIAGNOSTICA SOD",,,,,"0","0","0","0",,,"0"
"543100","ESCISION DE TUMOR BENIGNO EN LA PARED ABDOMINAL SOD",,,,,"0","0","0","0",,,"0"
"543200","RESECCION DE TUMOR MALIGNO DE LA PARED ABDOMINAL SOD",,,,,"0","0","0","0",,,"0"
"543301","ESCISION DE LESION AMPLIA EN LA PARED ABDOMINAL CON ROTACION DE COLGAJO",,,,,"0","0","0","0",,,"0"
"543302","ESCISION DE LESION AMPLIA EN LA PARED ABDOMINAL CON PROTESIS",,,,,"0","0","0","0",,,"0"
"544100","OMENTECTOMIA SOD",,,,,"0","0","0","0",,,"0"
"544101","OMENTECTOMIA PARCIAL",,,,,"0","0","0","0",,,"0"
"544102","OMENTECTOMIA TOTAL",,,,,"0","0","0","0",,,"0"
"544200","ONFALECTOMIA SOD",,,,,"0","0","0","0",,,"0"
"545000","LISIS DE ADHERENCIAS PERITONEALES POR LAPAROTOMIA SOD",,,,,"0","0","0","0",,,"0"
"545100","LISIS DE ADHERENCIAS PERITONEALES POR LAPAROSCOPIA SOD",,,,,"0","0","0","0",,,"0"
"546100","NUEVO CIERRE DE DISRUPCION POSTOPERATORIA DE PARED ABDOMINAL (EVISCERACION) SOD",,,,,"0","0","0","0",,,"0"
"546200","CIERRE RETARDADO DE HERIDA ABDOMINAL EN FASE DE GRANULACION SOD",,,,,"0","0","0","0",,,"0"
"547100","CORRECCION TOTAL DE EVISCERACION PRENATAL (GASTROSQUISIS) SOD",,,,,"0","0","0","0",,,"0"
"547200","CORRECCION DE ONFALOCELE SOD",,,,,"0","0","0","0",,,"0"
"547300","CIERRE DE PIEL CON INCISIONES DE RELAJACION EN ONFALOCELE O GASTROSQUISIS SOD",,,,,"0","0","0","0",,,"0"
"547400","EVENTRORRAFIA SOD",,,,,"0","0","0","0",,,"0"
"547401","EVENTRORRAFIA CON COLOCACION DE MALLA",,,,,"0","0","0","0",,,"0"
"547500","PLASTIA DE PARED ABDOMINAL SOD",,,,,"0","0","0","0",,,"0"
"547600","RESECCION DE QUISTE VITELINO O SENO UMBILICAL SOD",,,,,"0","0","0","0",,,"0"
"549001","COLOCACION DE CATETER PARA DIALISIS PERITONEAL",,,,,"0","0","0","0","AP",,"0"
"549002","INSERCION DE CATETER PERMANENTE PARA HEMODIALISIS",,,,,"0","0","0","0","AP",,"0"
"549003","COLOCACION DE CATETERES PARA DERIVACION VENTRICULO-PERITONEAL Y PERITONEOVENTRICULAR",,,,,"0","0","0","0",,,"0"
"549004","COLOCACION DE CATETER PERITONEAL IMPLANTABLE PARA QUIMIOTERAPIA INTRAARTERIAL",,,,,"0","0","0","0",,,"0"
"549011","RETIRO DE CATETER PERITONEAL PARA QUIMIOTERAPIA INTRAAR-TERIAL",,,,,"0","0","0","0",,,"0"
"549012","RETIRO DE CATETER PERMANENTE PARA HEMODIALISIS",,,,,"0","0","0","0","AP",,"0"
"549013","RETIRO DE OTRO CATETER PERITONEAL NCOC",,,,,"0","0","0","0",,,"0"
"549100","PARACENTESIS TERAPEUTICA (PARA DESCOMPRENSION O DRENAJE) SOD",,,,,"0","0","0","0",,,"0"
"549201","EXTRACCION DE CUERPO EXTRA?O INTRAPERITONEAL (O DIU PERDIDO), POR LAPAROTOMIA",,,,,"0","0","0","0",,,"0"
"549202","EXTRACCION DE CUERPO EXTRA?O INTRAPERITONEAL (O DIU PERDIDO), POR LAPAROSCOPIA",,,,,"0","0","0","0",,,"0"
"549501","PLICATURA DE PERITONEO [NOBLE MODIFICADA]",,,,,"0","0","0","0",,,"0"
"549700","INYECCCION DE SUSTANCIA TERAPEUTICA DE ACCION LOCAL EN CAVIDAD PERITONEAL SOD",,,,,"0","0","0","0",,,"0"
"549800","DIALISIS PERITONEAL SOD",,,,,"0","0","0","0",,,"0"
"549801","DIALISIS PERITONEAL MANUAL",,,,,"0","0","0","0",,,"0"
"549802","DIALISIS PERITONEAL AUTOMATIZADA",,,,,"0","0","0","0",,,"0"
"550101","MARSUPIALIZACION DE QUISTE RENAL POR NEFROTOMIA POR VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"550103","NEFROLITOTOMIA O EXTRACCION DE CALCULO O CUERPO EXTRA?O POR NEFROTOMIA",,,,,"0","0","0","0",,,"0"
"550104","DRENAJE DE COLECCION RENAL POR NEFROTOMIA","INCLUYE KIT DE NEFROSTOMIA",,,,"0","0","0","0",,,"0"
"550200","NEFROSTOMIA VIA ABIERTA SOD","INCLUYE KIT DE NEFROSTOMIA",,,,"0","0","0","0",,,"0"
"550301","EXTRACCION PERCUTANEA [NEFROSCOPICA] DE CALCULOS EN RI?ON (NEFROSTO-LITOTOMIA) Y/O EN PELVIS RENAL (PIELOSTO-LITOTOMIA)","INCLUYE KIT DE NEFROSTOMIA",,,,"0","0","0","0",,,"0"
"550401","NEFROSTOMIA PERCUTANEA CON LITOFRAGMENTACION Y EXTRACCION ENDOSCOPICA EN RI?ON","INCLUYE KIT DE NEFROSTOMIA",,,,"0","0","0","0",,,"0"
"55100","EXPLORACION DE PLEJO O TRONCO (CERVICAL, LUMBAR O SACRO) SOD",,,,,"0","0","0","0",,,"0"
"55101","EXPLORACION SUPRA E INFRACLAVICULAR DE PLEJO BRAQUIAL",,,,,"0","0","0","0",,,"0"
"551110","EXPLORACION DE PELVIS RENAL POR PIELOTOMIA VIA ABIERTA","INCLUYE KIT DE NEFROSTOMIA",,,,"0","0","0","0",,,"0"
"551120","EXTRACCION DE CUERPO EXTRA?O Y/O CALCULO POR PIELOTOMIA","INCLUYE KIT DE NEFROSTOMIA",,,,"0","0","0","0",,,"0"
"551140","EXTRACCION DE CALCULO CORALIFORME POR PIELOTOMIA","INCLUYE KIT DE NEFROSTOMIA",,,,"0","0","0","0",,,"0"
"551210","PIELOSTOMIA O INSERCION DE TUBO PARA DRENAJE DE PELVIS RENAL","INCLUYE KIT DE NEFROSTOMIA",,,,"0","0","0","0",,,"0"
"55200","DESCOMPRESION DE PLEJO O TRONCO (CERVICAL, LUMBAR O SACRO) SOD",,,,,"0","0","0","0",,,"0"
"552100","NEFROSCOPIA DIAGNOSTICA SOD",,,,,"0","0","0","0",,,"0"
"552200","PIELOSCOPIA DIAGNOSTICA SOD",,,,,"0","0","0","0",,,"0"
"552310","BIOPSIA CON AGUJA [PERCUTANEA] O TROCAR DE RI?ON",,,,,"0","0","0","0",,,"0"
"552320","BIOPSIA ENDOSCOPICA DE RI?ON",,,,,"0","0","0","0",,,"0"
"552330","BIOPSIA DE RI?ON O TEJIDO PERIRRENAL POR LAPAROSCOPIA",,,,,"0","0","0","0",,,"0"
"552401","BIOPSIA RI?ON, VIA ABIERTA O LUMBOTOMIA",,,,,"0","0","0","0",,,"0"
"552500","BIOPSIA TEJIDOS PERIRRENALES SOD",,,,,"0","0","0","0",,,"0"
"553101","ESCISION LOCAL O ABLACION DE LESION RENAL VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"553102","RESECCION ENDOSCOPICA DE LESION PIELICA",,,,,"0","0","0","0",,,"0"
"553120","DIVERTICULECTOMIA U OBLITERACION DE DIVERTICULO DE CALIZ",,,,,"0","0","0","0",,,"0"
"553130","ESCISION LOCAL O ABLACION DE LESION RENAL POR LAPAROSCOPIA",,,,,"0","0","0","0",,,"0"
"554100","HEMINEFRECTOMIA SOD",,,,,"0","0","0","0",,,"0"
"554101","HEMINEFRECTOMIA POR VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"554200","RESECCION DE POLO RENAL SOD",,,,,"0","0","0","0",,,"0"
"554400","RESECCION EN CU?A DE RI?ON SOD",,,,,"0","0","0","0",,,"0"
"555101","NEFRO-URETERECTOMIA CON SEGMENTO DE VEJIGA",,,,,"0","0","0","0",,,"0"
"555102","NEFRO-URETERECTOMIA TOTAL (UNILATERAL)",,,,,"0","0","0","0",,,"0"
"555200","NEFRECTOMIA DE RI?ON RESIDUAL O UNICO SOD",,,,,"0","0","0","0",,,"0"
"555300","REMOCION DE RI?ON TRANSPLANTADO O RECHAZADO SOD",,,,,"0","0","0","0",,,"0"
"555600","NEFRECTOMIA SIMPLE (UNILATERAL TOTAL) SOD",,,,,"0","0","0","0",,,"0"
"555601","NEFRECTOMIA (OBTENCION DE ORGANO)",,,,,"0","0","0","0",,,"0"
"555700","NEFRECTOMIA RADICAL VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"556100","AUTOTRASPLANTE RENAL SOD",,,,,"0","0","0","0",,,"0"
"556101","AUTOTRASPLANTE RENAL POR VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"556200","TRASPLANTE DE RI?ON DE DONANTE SOD",,,,,"0","0","0","0",,,"0"
"557000","NEFROPEXIA SOD",,,,,"0","0","0","0",,,"0"
"557001","NEFROPEXIA POR VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"558101","NEFRORRAFIA O SUTURA DE LACERACION RENAL",,,,,"0","0","0","0",,,"0"
"558201","CIERRE DE NEFROSTOMIA O PIELOSTOMIA",,,,,"0","0","0","0",,,"0"
"558310","CIERRE DE FISTULA NEFROVISCERAL NCOC",,,,,"0","0","0","0",,,"0"
"558500","SINFISIOTOMIA DE RI?ON EN HERRADURA SOD",,,,,"0","0","0","0",,,"0"
"558610","NEFRO-PIELO-URETEROSTOMIA",,,,,"0","0","0","0",,,"0"
"558620","ANASTOMOSIS PIELO-URETERO-VESICAL",,,,,"0","0","0","0",,,"0"
"558630","ANASTOMOSIS URETERO CALICIAL O NEFROCALICOSTOMIA",,,,,"0","0","0","0",,,"0"
