"cie_code","cie_name","cie_sex","cie_limi","cie_limf","cie_mortality"
"F649","TRASTORNO DE LA IDENTIDAD DE GENERO, NO ESPECIFICADO","A","410","599","44"
"F650","FETICHISMO","A","410","599","44"
"F651","TRANSVESTISMO FETICHISTA","A","410","599","44"
"F652","EXHIBICIONISMO","A","410","599","44"
"F653","VOYEURISMO","A","410","599","44"
"F654","PEDOFILIA","A","410","599","44"
"F655","SADOMASOQUISMO","A","410","599","44"
"F656","TRASTORNOS MULTIPLES DE LA PREFERENCIA SEXUAL","A","410","599","44"
"F658","OTROS TRASTORNOS DE LA PREFERENCIA SEXUAL","A","410","599","44"
"F659","TRASTORNO DE LA PREFERENCIA SEXUAL, NO ESPECIFICADO","A","410","599","44"
"F660","TRASTORNO DE LA MADURACION SEXUAL","A","410","599","44"
"F661","ORIENTACION SEXUAL EGODISTONICA","A","410","599","44"
"F662","TRASTORNO DE LA RELACION SEXUAL","A","410","599","44"
"F668","OTROS TRASTORNOS DEL DESARROLLO PSICOSEXUAL","A","410","599","44"
"F669","TRASTORNO DEL DESARROLLO PSICOSEXUAL, NO ESPECIFICADO","A","410","599","44"
"F680","ELABORACION DE SINTOMAS FISICOS POR CAUSAS PSICOLOGICAS","A","410","599","44"
"F681","PRODUCCION INTENCIONAL O SIMULACION DE SINTOMAS O DE INCAPACIDADES, TANTO FISICAS COMO PSICOLOGICAS [TRASTORNO FACTICIO]","A","410","599","44"
"F688","OTROS TRASTORNOS ESPECIFICADOS DE LA PERSONALIDAD Y DEL COMPORTAMIENTO EN ADULTOS","A","410","599","44"
"F69X","TRASTORNO DE LA PERSONALIDAD Y DEL COMPORTAMIENTO EN ADULTOS, NO ESPECIFICADO","A","410","599","44"
"F700","RETRASO MENTAL LEVE: DETERIORO DEL COMPORTAMIENTO NULO O MINIMO","A","0","0","44"
"F701","RETRASO MENTAL LEVE: DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE ATENCION O TRATAMIENTO","A","0","0","44"
"F708","RETRASO MENTAL LEVE: OTROS DETERIOROS DEL COMPORTAMIENTO","A","0","0","44"
"F709","RETRASO MENTAL LEVE: DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO","A","0","0","44"
"F710","RETRASO MENTAL MODERADO: DETERIORO DEL COMPORTAMIENTO NULO O MINIMO","A","0","0","44"
"F711","RETRASO MENTAL MODERADO: DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE ATENCION O TRATAMIENTO","A","0","0","44"
"F718","RETRASO MENTAL MODERADO: OTROS DETERIOROS DEL COMPORTAMIENTO","A","0","0","44"
"F719","RETRASO MENTAL MODERADO: DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO","A","0","0","44"
"F720","RETRASO MENTAL GRAVE: DETERIORO DEL COMPORTAMIENTO NULO O MINIMO","A","0","0","44"
"F721","RETRASO MENTAL GRAVE: DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE ATENCION O TRATAMIENTO","A","0","0","44"
"F728","RETRASO MENTAL GRAVE: OTROS DETERIOROS DEL COMPORTAMIENTO","A","0","0","44"
"F729","RETRASO MENTAL GRAVE: DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO","A","0","0","44"
"F730","RETRASO MENTAL PROFUNDO: DETERIORO DEL COMPORTAMIENTO NULO O MINIMO","A","0","0","44"
"F731","RETRASO MENTAL PROFUNDO: DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE ATENCION O TRATAMIENTO","A","0","0","44"
"F738","RETRASO MENTAL PROFUNDO: OTROS DETERIOROS DEL COMPORTAMIENTO","A","0","0","44"
"F739","RETRASO MENTAL PROFUNDO: DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO","A","0","0","44"
"F780","OTROS TIPOS DE RETRASO MENTAL PROFUNDO: DETERIORO DEL COMPORTAMIENTO NULO O MINIMO","A","0","0","44"
"F781","OTROS TIPOS DE RETRASO MENTAL PROFUNDO: DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE ATENCION O TRATAMIENTO","A","0","0","44"
"F788","OTROS TIPOS DE RETRASO MENTAL PROFUNDO: OTROS DETERIOROS DEL COMPORTAMIENTO","A","0","0","44"
"F789","OTROS TIPOS DE RETRASO MENTAL PROFUNDO: DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO","A","0","0","44"
"F790","RETRASO MENTAL, NO ESPECIFICADO: DETERIORO DEL COMPORTAMIENTO NULO O MINIMO","A","0","0","44"
"F791","RETRASO MENTAL, NO ESPECIFICADO: DETERIORO DEL COMPORTAMIENTO SIGNIFICATIVO, QUE REQUIERE ATENCION O TRATAMIENTO","A","0","0","44"
"F798","RETRASO MENTAL, NO ESPECIFICADO: OTROS DETERIOROS DEL COMPORTAMIENTO","A","0","0","44"
"F799","RETRASO MENTAL, NO ESPECIFICADO: DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO","A","0","0","44"
"F800","TRASTORNO ESPECIFICO DE LA PRONUNCIACION","A","0","0","44"
"F801","TRASTORNO DEL LENGUAJE EXPRESIVO","A","0","0","44"
"F802","TRASTORNO DE LA RECEPCION DEL LENGUAJE","A","0","0","44"
"F803","AFASIA ADQUIRIDA CON EPILEPSIA [LANDAU-KLEFFNER]","A","0","0","44"
"F808","OTROS TRASTORNOS DEL DESARROLLO DEL HABLA Y DEL LENGUAJE","A","0","0","44"
"F809","TRASTORNO DEL DESARROLLO DEL HABLA Y DEL LENGUAJE NO ESPECIFICADO","A","0","0","44"
"F810","TRASTORNO ESPECIFICO DE LA LECTURA","A","405","599","44"
"F811","TRASTORNO ESPECIFICO DEL DELETREO (ORTOGRAFIA)","A","405","599","44"
"F812","TRASTORNO ESPECIFICO DE LAS HABILIDADES ARITMETICAS","A","405","599","44"
"F813","TRASTORNO MIXTO DE LAS HABILIDADES ESCOLARES","A","405","599","44"
"F818","OTROS TRASTORNOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES","A","405","599","44"
"F819","TRASTORNO DEL DESARROLLO DE LAS HABILIDADES ESCOLARES, NO ESPECIFICADO","A","405","599","44"
"F82X","TRASTORNO ESPECIFICO DEL DESARROLLO DE LA FUNCION MOTRIZ","A","0","0","44"
"F83X","TRASTORNOS ESPECIFICOS MIXTOS DEL DESARROLLO","A","0","0","44"
"F840","AUTISMO EN LA NI?EZ","A","401","418","44"
"F841","AUTISMO ATIPICO","A","402","599","44"
"F842","SINDROME DE RETT","F","228","418","44"
"F843","OTRO TRASTORNO DESINTEGRATIVO DE LA NI?EZ","A","401","418","44"
"F844","TRASTORNO HIPERACTIVO ASOCIADO CON RETRASO MENTAL Y MOVIMIENTOS ESTEREOTIPADOS","A","401","409","44"
"F845","SINDROME DE ASPERGER","A","401","409","44"
"F848","OTROS TRASTORNOS GENERALIZADOS DEL DESARROLLO","A","401","409","44"
"F849","TRASTORNO GENERALIZADO DEL DESARROLLO NO ESPECIFICADO","A","401","409","44"
"F88X","OTROS TRASTORNOS DEL DESARROLLO PSICOLOGICO","A","0","0","44"
"F89X","TRASTORNO DEL DESARROLLO PSICOLOGICO, NO ESPECIFICADO","A","0","0","44"
"F900","PERTURBACION DE LA ACTIVIDAD Y DE LA ATENCION","A","401","417","44"
"F901","TRASTORNO HIPERCINETICO DE LA CONDUCTA","A","401","417","44"
"F908","OTROS TRASTORNOS HIPERCINETICOS","A","401","417","44"
"F909","TRASTORNO HIPERCINETICO, NO ESPECIFICADO","A","401","417","44"
"F910","TRASTORNO DE LA CONDUCTA LIMITADO AL CONTEXTO FAMILIAR","A","401","417","44"
"F911","TRASTORNO DE LA CONDUCTA INSOCIABLE","A","401","417","44"
"F912","TRASTORNO DE LA CONDUCTA SOCIABLE","A","405","417","44"
"F913","TRASTORNO OPOSITOR DESAFIANTE","A","401","417","44"
"F918","OTROS TRASTORNOS DE LA CONDUCTA","A","401","417","44"
"F919","TRASTORNO DE LA CONDUCTA, NO ESPECIFICADO","A","401","417","44"
"F920","TRASTORNO DEPRESIVO DE LA CONDUCTA","A","401","417","44"
"F928","OTROS TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES","A","401","417","44"
"F929","TRASTORNO MIXTO DE LA CONDUCTA Y DE LAS EMOCIONES, NO ESPECIFICADO","A","401","417","44"
"F930","TRASTORNO DE ANSIEDAD DE SEPARACION EN LA NI?EZ","A","401","417","44"
"F931","TRASTORNO DE ANSIEDAD FOBICA EN LA NI?EZ","A","401","417","44"
"F932","TRASTORNO DE ANSIEDAD SOCIAL EN LA NI?EZ","A","401","417","44"
"F933","TRASTORNO DE RIVALIDAD ENTRE HERMANOS","A","401","417","44"
"F938","OTROS TRASTORNOS EMOCIONALES EN LA NI?EZ","A","401","417","44"
"F939","TRASTORNO EMOCIONAL EN LA NI?EZ, NO ESPECIFICADO","A","401","417","44"
"F940","MUTISMO ELECTIVO","A","401","417","44"
"F941","TRASTORNO DE VINCULACION REACTIVA EN LA NI?EZ","A","401","417","44"
"F942","TRASTORNO DE VINCULACION DESINHIBIDA EN LA NI?EZ","A","401","417","44"
"F948","OTROS TRASTORNOS DEL COMPORTAMIENTO SOCIAL EN LA NI?EZ","A","401","417","44"
"F949","TRASTORNO DEL COMPORTAMIENTO SOCIAL EN LA NI?EZ, NO ESPECIFICADO","A","401","417","44"
"F950","TRASTORNO POR TIC TRANSITORIO","A","401","599","44"
"F951","TRASTORNO POR TIC MOTOR O VOCAL CRONICO","A","401","599","44"
"F952","TRASTORNOS POR TICS MOTORES Y VOCALES MULTIPLES COMBINADOS [DE LA TOURETTE]","A","401","599","44"
"F958","OTROS TRASTORNOS POR TIC","A","401","599","44"
"F959","TRASTORNO POR TIC, NO ESPECIFICADO","A","401","599","44"
"F980","ENURESIS NO ORGANICA","A","403","417","44"
"F981","ECOPRESIS NO ORGANICA","A","403","417","44"
"F982","TRASTORNO DE LA INGESTION ALIMENTARIA EN LA INFANCIA Y EN LA NI?EZ","A","401","409","44"
"F983","PICA EN LA INFANCIA Y LA NI?EZ","A","401","409","44"
"F984","TRASTORNOS DE LOS MOVIMIENTOS ESTEREOTIPADOS","A","401","599","44"
"F985","TARTAMUDEZ [ESPASMOFEMIA]","A","402","599","44"
"F986","FARFULLEO","A","402","599","44"
"F988","OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NI?EZ Y EN LA ADOLESCENCIA","A","405","599","44"
"F989","TRASTORNOS NO ESPECIFICADOS, EMOCIONALES Y DEL COMPORTAMIENTO, QUE APARECEN HABITUALMENTE EN LA NI?EZ Y EN LA ADOLESCENCIA","A","405","599","44"
"F99X","TRASTORNO MENTAL, NO ESPECIFICADO","A","0","0","44"
"G000","MENINGITIS POR HEMOFILOS","A","0","0","45"
"G001","MENINGITIS NEUMOCOCICA","A","0","0","45"
"G002","MENINGITIS ESTREPTOCOCICA","A","0","0","45"
"G003","MENINGITIS ESTAFILOCOCICA","A","0","0","45"
"G008","OTRAS MENINGITIS BACTERIANAS","A","0","0","45"
"G009","MENINGITIS BACTERIANA, NO ESPECIFICADA","A","0","0","45"
"G01X","MENINGITIS EN ENFERMEDADES BACTERIANAS CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G020","MENINGITIS EN ENFERMEDADES VIRALES CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G021","MENINGITIS EN MICOSIS","A","0","0","0"
"G028","MENINGITIS EN OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS ESPECIFICADAS CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G030","MENINGITIS APIOGENA","A","0","0","45"
"G031","MENINGITIS CRONICA","A","0","0","45"
"G032","MENINGITIS RECURRENTE BENIGNA [MOLLARET]","A","0","0","45"
"G038","MENINGITIS DEBIDAS A OTRAS CAUSAS ESPECIFICADAS","A","0","0","45"
"G039","MENINGITIS, NO ESPECIFICADA","A","0","0","45"
"G040","ENCEFALITIS AGUDA DISEMINADA","A","0","0","45"
"G041","PARAPLEJ?A ESPASTICA TROPICAL","A","0","0","45"
"G042","MENINGOENCEFALITIS Y MENINGOMIELITIS BACTERIANAS, NO CLASIFICADAS EN OTRA PARTE","A","0","0","45"
"G048","OTRAS ENCEFALITIS, MIELITIS Y ENCEFALOMIELITIS","A","0","0","45"
"G049","ENCEFALITIS, MIELITIS Y ENCEFALOMIELITIS, NO ESPECIFICADAS","A","0","0","45"
"G050","ENCEFALITIS, MIELITIS Y ENCEFALOMIELITIS EN ENFERMEDADES BACTERIANAS CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G051","ENCEFALITIS, MIELITIS Y ENCEFALOMIELITIS EN ENFERMEDADES VIRALES CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G052","ENCEFALITIS, MIELITIS Y ENCEFALOMIELITIS EN OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G058","ENCEFALITIS, MIELITIS Y ENCEFALOMIELITIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G060","ABSCESO Y GRANULOMA INTRACRANEAL","A","0","0","45"
"G061","ABSCESO Y GRANULOMA INTRARRAQUIDEO","A","0","0","45"
"G062","ABSCESO EXTRADURAL Y SUBDURAL, NO ESPECIFICADO","A","0","0","45"
"G07X","ABSCESO Y GRANULOMA INTRACRANEAL E INTRARRAQUIDEO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G08X","FLEBITIS Y TROMBOFLEBITIS INTRACRANEAL E INTRARRAQUIDEA","A","0","0","45"
"G09X","SECUELAS DE ENFERMEDADES INFLAMATORIAS DEL SISTEMA NERVIOSO CENTRAL","A","0","0","45"
"G10X","ENFERMEDAD DE HUNTINGTON","A","420","599","47"
"G110","ATAXIA CONGENITA NO PROGRESIVA","A","0","0","47"
"G111","ATAXIA CEREBELOSA DE INICIACION TEMPRANA","A","0","0","47"
"G112","ATAXIA CEREBELOSA DE INICIACION TARDIA","A","420","599","47"
"G113","ATAXIA CEREBELOSA CON REPARACION DEFECTUOSA DEL ADN","A","0","0","47"
"G114","PARAPLEJ?A ESPASTICA HEREDITARIA","A","0","0","47"
"G118","OTRAS ATAXIAS HEREDITARIAS","A","0","0","47"
"G119","ATAXIA HEREDITARIA, NO ESPECIFICADA","A","0","0","47"
"G120","ATROFIA MUSCULAR ESPINAL INFANTIL, TIPO I [WERDNIG-HOFFMAN]","A","0","0","47"
"G121","OTRAS ATROFIAS MUSCULARES ESPINALES HEREDITARIAS","A","0","0","47"
"G122","ENFERMEDADES DE LAS NEURONAS MOTORAS","A","0","0","47"
"G128","OTRAS ATROFIAS MUSCULARES ESPINALES Y SINDROMES AFINES","A","0","0","47"
"G129","ATROFIA MUSCULAR ESPINAL, SIN OTRA ESPECIFICACION","A","0","0","47"
"G130","NEUROMIOPATIA Y NEUROPATIA PARANEOPLASICA","A","0","0","0"
"G131","OTRAS ATROFIAS SISTEMICAS QUE AFECTAN EL SISTEMA NERVIOSO CENTRAL EN ENFERMEDAD NEOPLASICA","A","0","0","0"
"G132","ATROFIA SISTEMICA QUE AFECTA PRIMARIAMENTE EL SISTEMA NERVIOSO CENTRAL EN EL MIXEDEMA (E00.1?, E03.-?)","A","0","0","0"
"G138","ATROFIA SISTEMICA QUE AFECTA PRIMARIAMENTE EL SISTEMA NERVIOSO CENTRAL EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G20X","ENFERMEDAD DE PARKINSON","A","430","599","47"
"G210","SINDROME NEUROLEPTICO MALIGNO","A","0","0","47"
"G211","OTRO PARKINSONISMO SECUNDARIO INDUCIDO POR DROGAS","A","0","0","47"
"G212","PARKINSONISMO SECUNDARIO DEBIDO A OTROS AGENTES EXTERNOS","A","0","0","47"
"G213","PARKINSONISMO POSTENCEFALITICO","A","0","0","47"
"G218","OTROS TIPOS DE PARKINSONISMO SECUNDARIO","A","0","0","47"
"G219","PARKINSONISMO SECUNDARIO, NO ESPECIFICADO","A","0","0","47"
"G22X","PARKINSONISMO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G230","ENFERMEDAD DE HALLERVORDEN-SPATZ","A","0","0","47"
"G231","OFTALMOPLEJIA SUPRANUCLEAR PROGRESIVA [STEELE-RICHARDSON-OLSZEWSKI]","A","0","0","47"
"G232","DESGENERACION NIGROESTRIADA","A","0","0","47"
"G238","OTRAS ENFERMEDADES DEGENERATIVAS ESPECIFICADAS DE LOS NUCLEOS DE LA BASE","A","0","0","47"
"G239","ENFERMEDAD DEGENERATIVA DE LOS NUCLEOS DE LA BASE, NO ESPECIFICADA","A","0","0","47"
"G240","DISTONIA INDUCIDA POR DROGAS","A","0","0","47"
"G241","DISTONIA IDIOPATICA FAMILIAR","A","0","0","47"
"G242","DISTONIA IDIOPATICA NO FAMILIAR","A","0","0","47"
"G243","TORTICOLIS ESPASMODICA","A","0","0","47"
"G244","DISTONIA BUCOFACIAL IDIOPATICA","A","0","0","47"
"G245","BLEFAROSPASMO","A","0","0","47"
"G248","OTRAS DISTONIAS","A","0","0","47"
"G249","DISTONIA, NO ESPECIFICADA","A","0","0","47"
"G250","TEMBLOR ESENCIAL","A","0","0","47"
"G251","TEMBLOR INDUCIDO POR DROGAS","A","0","0","47"
"G252","OTRAS FORMAS ESPECIFICADAS DE TEMBLOR","A","0","0","47"
"G253","MIOCLONIA","A","0","0","47"
"G254","COREA INDUCIDA POR DROGAS","A","0","0","47"
"G255","OTRAS COREAS","A","0","0","47"
"G256","TIC INDUCIDOS POR DROGAS Y OTROS TICS DE ORIGEN ORGANICO","A","0","0","47"
"G258","OTROS TRASTORNOS EXTRAPIRAMIDALES Y DEL MOVIMIENTO","A","0","0","47"
"G259","TRASTORNO EXTRAPIRAMIDAL Y DEL MOVIMIENTO, NO ESPECIFICADO","A","0","0","47"
"G26X","TRASTORNOS EXTRAPIRAMIDALES Y DEL MOVIMIENTO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G300","ENFERMEDAD DE ALZHEIMER DE COMIENZO TEMPRANO","A","420","599","47"
"G301","ENFERMEDAD DE ALZHEIMER COMIENZO TARDIO","A","465","599","47"
"G308","OTROS TIPOS DE ENFERMEDAD DE ALZHEIMER","A","450","599","47"
"G309","ENFERMEDAD DE ALZHEIMER, NO ESPECIFICADA","A","420","599","47"
"G310","ATROFIA CEREBRAL CIRCUNSCRITA","A","0","0","47"
"G311","DEGENERACION CEREBRAL SENIL NO CLASIFICADA EN OTRA PARTE","A","460","599","47"
"G312","DEGENERACION DEL SISTEMA NERVIOSO DEBIDA A EL ALCOHOL","A","410","599","47"
"G318","OTRAS ENFERMEDADES DEGENERATIVAS ESPECIFICADAS DEL SISTEMA NERVIOSO","A","401","599","47"
"G319","DEGENERACION DEL SISTEMA NERVIOSO, NO ESPECIFICADA","A","401","599","47"
"G320","DEGENERACION COMBINADA SUBAGUDA DE LA MEDULA ESPINAL EN ENFERNEDADES CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G328","OTROS TRASTORNOS DEGENERATIVOS ESPECIFICADOS DEL SISTEMA NERVIOSO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G35X","ESCLEROSIS MULTIPLE","A","0","0","47"
"G360","NEUROMIELITIS OPTICA [DEVIC]","A","0","0","47"
"G361","LEUCOENCEFALITIS HEMORRAGICA AGUDA Y SUBAGUDA [HURST]","A","0","0","47"
"G368","OTRAS DESMIELINIZACIONES AGUDAS DISEMINADAS ESPECIFICADAS","A","0","0","47"
"G369","DESMIELINIZACION DISEMINADA AGUDA SIN OTRA ESPECIFICACION","A","0","0","47"
"G370","ESCLEROSIS DIFUSA","A","0","0","47"
"G371","DESMIELINIZACION CENTRAL DEL CUERPO CALLOSO","A","0","0","47"
"G372","MIELINOLISIS CENTRAL PONTINA","A","0","0","47"
"G373","MIELITIS TRANSVERSA AGUDA EN ENFERMEDAD DESMIELINIZANTE DEL SISTEMA NERVIOSO CENTRAL","A","0","0","47"
"G374","MIELITIS NECROTIZANTE SUBAGUDA","A","0","0","47"
"G375","ESCLEROSIS CONCENTRICA (BALO)","A","0","0","47"
"G378","OTRAS ENFERMEDADES DESMIELINIZANTES DEL SISTEMA NERVIOSO CENTRAL, ESPECIFICADAS","A","0","0","47"
"G379","ENFERMEDAD DESMIELINIZANTE DEL SISTEMA NERVIOSO CENTRAL, NO ESPECIFICADA","A","0","0","47"
"G400","EPILEPSIA Y SINDROMES EPILEPTICOS IDIOPATICOS RELACIONADOS CON LOCALIZACIONES (FOCALES) (PARCIALES) Y CON ATAQUES DE INICIO LOCALIZADO","A","0","0","46"
"G401","EPILEPSIA Y SINDROMES EPILEPTICOS SINTOMATICOS RELACIONADOS CON LOCALIZACIONES (FOCALES) (PARCIALES) Y CON ATAQUES PARCIALES SIMPLES","A","0","0","46"
"G402","EPILEPSIA Y SINDROMES EPILEPTICOS SINTOMATICOS RELACIONADOS CON LOCALIZACIONES (FOCALES) (PARCIALES) Y CON ATAQUES PARCIALES COMPLEJOS","A","0","0","46"
"G403","EPILEPSIA Y SINDROMES EPILEPTICOS IDIOPATICOS GENERALIZADOS","A","0","0","46"
"G404","OTRAS EPILEPSIAS Y SINDROMES EPILEPTICOS GENERALIZADOS","A","0","0","46"
"G405","SINDROMES EPILEPTICOS ESPECIALES","A","0","0","46"
"G406","ATAQUES DE GRAN MAL, NO ESPECIFICADOS (CON O SIN PEQUE?O MAL)","A","0","0","46"
"G407","PEQUE?O MAL, NO ESPECIFICADO (SIN ATAQUE DE GRAN MAL)","A","0","0","46"
"G408","OTRAS EPILEPSIAS","A","0","0","46"
"G409","EPILEPSIA, TIPO NO ESPECIFICADO","A","0","0","46"
"G410","ESTADO DE GRAN MAL EPILEPTICO","A","0","0","46"
"G411","ESTADO DE PEQUE?O MAL EPILEPTICO","A","0","0","46"
"G412","ESTADO DE MAL EPILEPTICO PARCIAL COMPLEJO","A","0","0","46"
"G418","OTROS ESTADOS EPIL?PTICOS","A","0","0","46"
"G419","ESTADO DE MAL EPILEPTICO DE TIPO NO ESPECIFICADO","A","0","0","46"
"G430","MIGRA?A SIN AURA [MIGRA?A COMUN]","A","0","0","46"
"G431","MIGRA?A CON AURA [MIGRA?A CLASICA]","A","0","0","46"
"G432","ESTADO MIGRA?OSO","A","0","0","46"
"G433","MIGRA?A COMPLICADA","A","0","0","46"
"G438","OTRAS MIGRA?AS","A","0","0","46"
"G439","MIGRA?A, NO ESPECIFICADA","A","0","0","46"
"G440","SINDROME DE CEFALEA EN RACIMOS","A","0","0","46"
"G441","CEFALEA VASCULAR, NCOP","A","0","0","46"
"G442","CEFALEA DEBIDA A TENSION","A","0","0","46"
"G443","CEFALEA POSTRAUMATICA CRONICA","A","0","0","46"
"G444","CEFALEA INDUCIDA POR DROGAS, NO CLASIFICADA EN OTRA PARTE","A","0","0","46"
"G448","OTROS SINDROMES DE CEFALEA ESPECIFICADOS","A","0","0","46"
"G450","SINDROME ARTERIAL VERTEBRO-BASILAR","A","228","599","46"
"G451","SINDROME DE LA ARTERIA CAROTIDA (HEMISF?RICO)","A","228","599","46"
"G452","SINDROMES ARTERIALES PRECEREBRALES BILATERALES Y MULTIPLES","A","228","599","46"
"G453","AMAUROSIS FUGAZ","A","228","599","46"
"G454","AMNESIA GLOBAL TRANSITORIA","A","228","599","46"
"G458","OTRAS ISQUEMIAS CEREBRALES TRANSITORIAS Y SINDROMES AFINES","A","228","599","46"
"G459","ISQUEMIA CEREBRAL TRANSITORIA, SIN OTRA ESPECIFICACION","A","228","599","46"
"G460","CEREBRAL MEDIA (I66.0?)","A","0","0","0"
"G461","SINDROME DE LA ARTERIA CEREBRAL ANTERIOR (I66.1?)","A","0","0","0"
"G462","SINDROME DE LA ARTERIA CEREBRAL POSTERIOR (I66.2?)","A","0","0","0"
"G463","SINDROMES APOPLETICOS DEL TALLO ENCEFALICO (I60-I67?)","A","0","0","0"
"G464","SINDROME DE INFARTO CEREBELOSO (I60-I67?)","A","0","0","0"
"G465","SINDROME LACUNAR MOTOR PURO (I60-I67?)","A","0","0","0"
"G466","SINDROME LACUNAR SENSORIAL PURO (I60-I67?)","A","0","0","0"
"G467","OTROS SINDROMES LACUNARES (I60-I67?)","A","0","0","0"
"G468","OTROS SINDROMES VASCULARES ENCEFALICOS EN ENFERMEDADES CEREBROVASCULARES (I60-I67?)","A","0","0","0"
"G470","TRASTORNOS DEL INICIO Y DEL MANTENIMIENTO DEL SUE?O [INSOMNIOS]","A","0","0","46"
"G471","TRASTORNOS DE SOMNOLENCIA EXCESIVA [HIPERSOMNIOS]","A","0","0","46"
"G472","TRASTORNOS DEL RITMO NICTAMERAL","A","0","0","46"
"G473","APNEA DEL SUE?O","A","228","599","46"
"G474","NARCOLEPSIA Y CATAPLEXIA","A","228","599","46"
"G478","OTROS TRASTORNOS DEL SUE?O","A","0","0","46"
"G479","TRASTORNO DEL SUE?O, NO ESPECIFICADO","A","0","0","46"
"G500","NEURALGIA DEL TRIGEMINO","A","0","0","47"
"G501","DOLOR FACIAL ATIPICO","A","0","0","47"
"G508","OTROS TRASTORNOS DEL TRIGEMINO","A","0","0","47"
"G509","TRASTORNOS DEL TRIGEMINO, NO ESPECIFICADO","A","0","0","47"
"G510","PARALISIS DE BELL","A","0","0","47"
"G511","GANGLIONITIS GENICULADA","A","0","0","47"
"G512","SINDROME DE MELKERSSON","A","0","0","47"
"G513","ESPASMO HEMIFACIAL CLONICO","A","0","0","47"
"G514","MIOQUIMIA FACIAL","A","0","0","47"
"G518","OTROS TRASTORNOS DEL NERVIO FACIAL","A","0","0","47"
"G519","TRASTORNOS DEL NERVIO FACIAL, NO ESPECIFICADO","A","0","0","47"
"G520","TRASTORNOS DEL NERVIO OLFATORIO","A","0","0","47"
"G521","TRASTORNOS DEL NERVIO GLOSOFARINGEO","A","0","0","47"
"G522","TRASTORNOS DEL NERVIO VAGO","A","0","0","47"
"G523","TRASTORNOS DEL NERVIO HIPOGLOSO","A","0","0","47"
"G527","TRASTORNOS DE MULTIPLES NERVIOS CRANEALES","A","0","0","47"
"G528","TRASTORNOS DE OTROS NERVIOS CRANEALES ESPECIFICADOS","A","0","0","47"
"G529","TRASTORNO DE NERVIO CRANEAL, NO ESPECIFICADO","A","0","0","47"
"G530","NEURALGIA POSTHERPES ZOSTER (B02.2?)","A","0","0","0"
"G531","PARALISIS MULTIPLE DE LOS NERVIOS CRANEALES EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE (A00-B99?)","A","0","0","0"
"G532","PARALISIS MULTIPLE DE LOS NERVIOS CRANEALES, EN LA SARCOIDOSIS (D86.8?)","A","0","0","0"
"G533","PARALISIS MULTIPLE DE LOS NERVIOS CRANEALES, EN ENFERMEDADES NEOPLASICAS (C00-D48?)","A","0","0","0"
"G538","OTROS TRASTORNOS DE LOS NERVIOS CRANEALES EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE","A","0","0","0"
"G540","TRASTORNOS DEL PLEXO BRAQUIAL","A","0","0","47"
"G541","TRASTORNOS DEL PLEXO LUMBOSACRO","A","0","0","47"
"G542","TRASTORNOS DE LA RAIZ CERVICAL, NO CLASIFICADOS EN OTRA PARTE","A","0","0","47"
"G543","TRASTORNOS DE LA RAIZ TORACICA, NO CLASIFICADOS EN OTRA PARTE","A","0","0","47"
"G544","TRASTORNOS DE LA RAIZ LUMBOSACRA, NO CLASIFICADOS EN OTRA PARTE","A","0","0","47"
